entregador_id,semana_id,entregas_realizadas,horas_online,avaliacao_media,cancelamentos,ativo
399,5,0,0.0,,0,False
399,6,0,0.0,,0,False
399,7,0,0.0,,0,False
399,8,0,0.0,,0,False
399,9,0,0.0,,0,False
399,10,0,0.0,,0,False
399,11,0,0.0,,0,False
399,12,0,0.0,,0,False
400,1,30,11.5,4.62,1,True
400,2,32,11.8,5.0,1,True
400,3,37,12.2,4.75,0,True
400,4,27,9.6,4.84,0,True
400,5,35,11.3,4.28,0,True
400,6,30,10.5,4.57,2,True
400,7,32,9.5,4.19,0,True
400,8,31,10.5,4.47,2,True
400,9,29,8.9,4.63,1,True
400,10,32,10.1,4.67,1,True
400,11,31,10.9,4.64,1,True
400,12,37,12.1,4.69,0,True
